,Palavras,Rotulo,Sentenca
169427,menos,O,12983
169428,1,B-TEMPO_ARMAZENAMENTO,12983
169429,ano,I-TEMPO_ARMAZENAMENTO,12983
169430,em,O,12983
169431,barris,B-RECIPIENTE_ARMAZENAMENTO,12983
169432,de,O,12983
169433,Jequitibá,B-TIPO_MADEIRA,12983
169434,",",O,12983
169435,madeira,O,12983
169436,brasileira,O,12983
169437,",",O,12983
169438,possui,O,12983
169439,sabor,O,12983
169440,único,O,12983
169441,e,O,12983
169442,aroma,O,12983
169443,marcante,O,12983
169444,.,O,12983
169445,História,O,12984
169446,da,O,12984
169447,Paratiana,B-NOME_BEBIDA,12984
169448,Em,O,12985
169449,Janeiro,B-TEMPO,12985
169450,da,I-TEMPO,12985
169451,1996,I-TEMPO,12985
169452,",",O,12985
169453,Carlos,B-NOME_PESSOA,12985
169454,José,I-NOME_PESSOA,12985
169455,Gama,I-NOME_PESSOA,12985
169456,Miranda,I-NOME_PESSOA,12985
169457,(,O,12985
169458,Casé,B-NOME_PESSOA,12985
169459,),O,12985
169460,junto,O,12985
169461,com,O,12985
169462,Dom,B-NOME_PESSOA,12985
169463,João,I-NOME_PESSOA,12985
169464,Orleans,I-NOME_PESSOA,12985
169465,e,O,12985
169466,Bragança,B-NOME_PESSOA,12985
169467,",",O,12985
169468,iniciam,O,12985
169469,no,O,12985
169470,bairro,O,12985
169471,do,O,12985
169472,Corisco,B-NOME_LOCAL,12985
169473,uma,O,12985
169474,sociedade,O,12985
169475,na,O,12985
169476,produção,O,12985
169477,da,O,12985
169478,Cachaça,O,12985
169479,Maré,B-NOME_BEBIDA,12985
169480,Alta,I-NOME_BEBIDA,12985
169481,.,O,12985
169482,Em,O,12986
169483,Abril,B-TEMPO,12986
169484,de,I-TEMPO,12986
169485,1999,I-TEMPO,12986
169486,Casé,B-NOME_PESSOA,12986
169487,inicia,O,12986
169488,uma,O,12986
169489,nova,O,12986
169490,sociedade,O,12986
169491,com,O,12986
169492,seu,O,12986
169493,irmão,O,12986
169494,Paulo,B-NOME_PESSOA,12986
169495,Eduardo,I-NOME_PESSOA,12986
169496,Gama,I-NOME_PESSOA,12986
169497,Miranda,I-NOME_PESSOA,12986
169498,e,O,12986
169499,o,O,12986
169500,desenvolvimento,O,12986
169501,de,O,12986
169502,um,O,12986
169503,novo,O,12986
169504,Alambique,O,12986
169505,",",O,12986
169506,em,O,12986
169507,um,O,12986
169508,antigo,O,12986
169509,casarão,O,12986
169510,",",O,12986
169511,cercado,O,12986
169512,pela,O,12986
169513,mata,O,12986
169514,atlântica,O,12986
169515,ladeado,O,12986
169516,de,O,12986
169517,cachoeira,O,12986
169518,no,O,12986
169519,bairro,O,12986
169520,Pedra,B-NOME_LOCAL,12986
169521,Branca,I-NOME_LOCAL,12986
169522,",",O,12986
169523,aliando,O,12986
169524,ao,O,12986
169525,modo,O,12986
169526,de,O,12986
169527,fabricação,O,12986
169528,da,O,12986
169529,Cachaça,O,12986
169530,de,B-NOME_BEBIDA,12986
169531,Paraty,I-NOME_BEBIDA,12986
169532,ele,O,12986
169533,realiza,O,12986
169534,seu,O,12986
169535,antigo,O,12986
169536,sonho,O,12986
169537,",",O,12986
169538,e,O,12986
169539,lança,O,12986
169540,a,O,12986
169541,Cachaça,O,12986
169542,Paratiana,B-NOME_BEBIDA,12986
169543,.,O,12986
169544,A,O,12987
169545,Cachaça,O,12987
169546,Paratiana,B-NOME_BEBIDA,12987
169547,",",O,12987
169548,produzida,O,12987
169549,na,O,12987
169550,região,O,12987
169551,de,O,12987
169552,Paraty,B-NOME_LOCAL,12987
169553,",",O,12987
169554,é,O,12987
169555,uma,O,12987
169556,das,O,12987
169557,mais,O,12987
169558,tradicionais,O,12987
169559,dentre,O,12987
169560,as,O,12987
169561,Cachaças,O,12987
169562,artesanais,O,12987
169563,de,O,12987
169564,Alambique,B-EQUIPAMENTO_DESTILACAO,12987
169565,em,O,12987
169566,sua,O,12987
169567,região,O,12987
169568,",",O,12987
169569,possui,O,12987
169570,o,O,12987
169571,Selo,O,12987
169572,de,O,12987
169573,Indicação,O,12987
169574,Geográfica,O,12987
169575,de,O,12987
169576,Procedência,O,12987
169577,.,O,12987
169578,GRADUAÇÃO,O,12988
169579,ALCOÓLICA,O,12988
169580,:,O,12988
169581,38%,B-GRADUACAO_ALCOOLICA,12988
169582,RECIPIENTE,O,12989
169583,DE,O,12989
169584,ARMAZENAMENTO,O,12989
169585,:,O,12989
169586,jequitibá,B-TIPO_MADEIRA,12989
169587,TIPO,O,12990
169588,:,O,12990
169589,prata,B-CLASSIFICACAO_BEBIDA,12990
169590,LOCAL,O,12991
169591,DE,O,12991
169592,PRODUÇÃO,O,12991
169593,:,O,12991
169594,Paraty,B-NOME_LOCAL,12991
169595,/,O,12991
169596,RJ,B-NOME_LOCAL,12991
169597,id,O,12992
169598,:,O,12992
169599,886,O,12992
169600,NOME,O,12993
169601,DA,O,12993
169602,CACHAÇA,O,12993
169603,:,O,12993
169604,Cachaça,O,12993
169605,Matriarca,B-NOME_BEBIDA,12993
169606,Amburana,B-TIPO_MADEIRA,12993
169607,750,B-VOLUME,12993
169608,ml,I-VOLUME,12993
169609,PREÇO,O,12994
169610,:,O,12994
169611,R$,B-PRECO,12994
169612,68,I-PRECO,12994
169613,",",I-PRECO,12994
169614,90,I-PRECO,12994
169615,VOLUME,O,12995
169616,:,O,12995
169617,750ml,B-VOLUME,12995
169618,DESCRIÇÃO,O,12996
169619,DA,O,12996
169620,CACHAÇA,O,12996
169621,:,O,12996
169622,750ml,B-VOLUME,12996
169623,42%,O,12997
169624,barril,B-RECIPIENTE_ARMAZENAMENTO,12998
169625,de,O,12998
169626,amburana,B-TIPO_MADEIRA,12998
169627,.,O,12998
169628,INFORMAÇÕESOES,O,12999
169629,TÉCNICAS,O,12999
169630,:,O,12999
169631,Volume,O,12999
169632,Graduação,O,13000
169633,Alcoólica,O,13000
169634,Tempo,O,13001
169635,de,O,13001
169636,Armazenamento,O,13001
169637,TEXTO,O,13002
169638,DESCRITIVO,O,13002
169639,:,O,13002
169640,Cachaça,O,13002
169641,Matriarca,B-NOME_BEBIDA,13002
169642,Ouro,B-CLASSIFICACAO_BEBIDA,13002
169643,Amburana,B-TIPO_MADEIRA,13002
169644,750,B-VOLUME,13002
169645,ml,I-VOLUME,13002
169646,Pais,O,13003
169647,:,O,13003
169648,Brasil,B-NOME_LOCAL,13003
169649,.,O,13003
169650,1,O,13003
169651,Estado,O,13003
169652,:,O,13003
169653,Bahia,B-NOME_LOCAL,13003
169654,.,O,13003
169655,E,O,13003
169656,Cidade,O,13003
169657,:,O,13003
169658,Caravelas,B-NOME_LOCAL,13003
169659,.,O,13003
169660,Produtor,O,13004
169661,:,O,13004
169662,Adalberto,B-NOME_PESSOA,13004
169663,Alves,I-NOME_PESSOA,13004
169664,Pinto,I-NOME_PESSOA,13004
169665,-,O,13004
169666,Fazenda,B-NOME_ORGANIZACAO,13004
169667,Cio,I-NOME_ORGANIZACAO,13004
169668,da,I-NOME_ORGANIZACAO,13004
169669,Terra,I-NOME_ORGANIZACAO,13004
169670,.,O,13004
169671,Tipo,O,13005
169672,de,O,13005
169673,Envelhecimento,O,13005
169674,:,O,13005
169675,Barril,B-RECIPIENTE_ARMAZENAMENTO,13005
169676,de,O,13005
169677,Amburana,B-TIPO_MADEIRA,13005
169678,.,O,13005
169679,Tempo,O,13006
169680,de,O,13006
169681,Envelhecimento,O,13006
169682,:,O,13006
169683,2,B-TEMPO_ARMAZENAMENTO,13006
169684,anos,I-TEMPO_ARMAZENAMENTO,13006
169685,.,O,13006
169686,Volume,O,13006
169687,:,O,13006
169688,700,B-VOLUME,13006
169689,ml,I-VOLUME,13006
169690,.,O,13006
169691,Graduação,O,13007
169692,:,O,13007
169693,42%,B-GRADUACAO_ALCOOLICA,13007
169694,vol,O,13007
169695,.,O,13007
169696,I,O,13007
169697,Visual,O,13007
169698,:,O,13007
169699,Amarelo,B-CARACTERISTICA_SENSORIAL_COR,13007
169700,ouro,I-CARACTERISTICA_SENSORIAL_COR,13007
169701,intenso,O,13007
169702,.,O,13007
169703,Aroma,O,13008
169704,:,O,13008
169705,O,O,13008
169706,aroma,O,13008
169707,lembra,O,13008
169708,infância,O,13008
169709,com,O,13008
169710,cheiro,O,13008
169711,de,O,13008
169712,fazenda,O,13008
169713,",",O,13008
169714,combinando,O,13008
169715,com,O,13008
169716,frutas,B-CARACTERISTICA_SENSORIAL_AROMA,13008
169717,frescas,I-CARACTERISTICA_SENSORIAL_AROMA,13008
169718,.,O,13008
169719,Paladar,O,13008
169720,.,O,13008
169721,Na,O,13008
169722,boca,O,13008
169723,",",O,13008
169724,sobressaem,O,13008
169725,as,O,13008
169726,notas,B-CARACTERISTICA_SENSORIAL_SABOR,13008
169727,de,I-CARACTERISTICA_SENSORIAL_SABOR,13008
169728,canela,I-CARACTERISTICA_SENSORIAL_SABOR,13008
169729,e,O,13008
169730,baunilha,B-CARACTERISTICA_SENSORIAL_SABOR,13008
169731,",",O,13008
169732,com,O,13008
169733,um,O,13008
169734,final,O,13008
169735,de,O,13008
169736,boca,O,13008
169737,apresentando,O,13008
169738,notas,O,13008
169739,suaves,O,13009
169740,de,O,13009
169741,especiarias,B-CARACTERISTICA_SENSORIAL_SABOR,13009
169742,e,O,13009
169743,um,O,13009
169744,leve,B-CARACTERISTICA_SENSORIAL_SABOR,13009
169745,adocicado,I-CARACTERISTICA_SENSORIAL_SABOR,13009
169746,.,O,13009
169747,Premiações,O,13010
169748,:,O,13010
169749,Medalha,O,13011
169750,de,O,13011
169751,Ouro,O,13011
169752,no,O,13011
169753,Spirits,O,13011
169754,Selection,O,13011
169755,by,O,13011
169756,Concours,O,13011
169757,Mondial,O,13011
169758,de,O,13011
169759,Bruxelles,B-NOME_LOCAL,13011
169760,",",O,13011
169761,2019,B-TEMPO,13011
169762,GRADUAÇÃO,O,13012
169763,ALCOÓLICA,O,13012
169764,:,O,13012
169765,42%,B-GRADUACAO_ALCOOLICA,13012
169766,TEMPO,O,13013
169767,DE,O,13013
169768,ARMAZENAMENTO,O,13013
169769,:,O,13013
169770,barril,B-RECIPIENTE_ARMAZENAMENTO,13013
169771,de,O,13013
169772,amburana,B-TIPO_MADEIRA,13013
169773,.,O,13013
169774,id,O,13014
169775,:,O,13014
169776,887,O,13014
169777,NOME,O,13015
169778,DA,O,13015
169779,CACHAÇA,O,13015
169780,:,O,13015
169781,Cachaça,O,13015
169782,Matriarca,B-NOME_BEBIDA,13015
169783,Cristal,I-NOME_BEBIDA,13015
169784,750,B-VOLUME,13015
169785,ml,I-VOLUME,13015
169786,PREÇO,O,13016
169787,:,O,13016
169788,R$,B-PRECO,13016
169789,65,I-PRECO,13016
169790,",",I-PRECO,13016
169791,90,I-PRECO,13016
169792,VOLUME,O,13017
169793,:,O,13017
169794,750ml,B-VOLUME,13017
169795,DESCRIÇÃO,O,13018
169796,DA,O,13018
169797,CACHAÇA,O,13018
169798,:,O,13018
169799,750ml,B-VOLUME,13018
169800,42%,O,13019
169801,descansada,O,13020
169802,em,O,13020
169803,dornas,B-RECIPIENTE_ARMAZENAMENTO,13020
169804,de,I-RECIPIENTE_ARMAZENAMENTO,13020
169805,aço,I-RECIPIENTE_ARMAZENAMENTO,13020
169806,inox,I-RECIPIENTE_ARMAZENAMENTO,13020
169807,.,O,13020
169808,tempo,O,13021
169809,de,O,13021
169810,descanso,O,13021
169811,:,O,13021
169812,1,B-TEMPO_ARMAZENAMENTO,13021
169813,ano,I-TEMPO_ARMAZENAMENTO,13021
169814,.,O,13021
169815,|,O,13022
169816,volume,O,13022
169817,:,O,13022
169818,750,B-VOLUME,13022
169819,ml,I-VOLUME,13022
169820,.,O,13022
169821,INFORMAÇÕESOES,O,13023
169822,TÉCNICAS,O,13023
169823,:,O,13023
169824,Volume,O,13023
169825,Graduação,O,13024
169826,Alcoólica,O,13024
169827,Tipo,O,13025
169828,TEXTO,O,13026
169829,DESCRITIVO,O,13026
169830,:,O,13026
169831,Cachaça,O,13026
169832,Matriarca,B-NOME_BEBIDA,13026
169833,Prata,B-CLASSIFICACAO_BEBIDA,13026
169834,750,B-VOLUME,13026
169835,ml,I-VOLUME,13026
169836,Pais,O,13027
169837,:,O,13027
169838,Brasil,B-NOME_LOCAL,13027
169839,.,O,13027
169840,Estado,O,13027
169841,:,O,13027
169842,Bahia,B-NOME_LOCAL,13027
169843,.,O,13027
169844,E,O,13027
169845,Cidade,O,13027
169846,:,O,13027
169847,Caravelas,B-NOME_LOCAL,13027
169848,.,O,13027
169849,Produtor,O,13028
169850,:,O,13028
169851,Adalberto,B-NOME_PESSOA,13028
169852,Alves,I-NOME_PESSOA,13028
169853,Pinto,I-NOME_PESSOA,13028
169854,-,O,13028
169855,Fazenda,B-NOME_ORGANIZACAO,13028
169856,Cio,I-NOME_ORGANIZACAO,13028
169857,da,I-NOME_ORGANIZACAO,13028
169858,Terra,I-NOME_ORGANIZACAO,13028
169859,.,O,13028
169860,Tipo,O,13029
169861,:,O,13029
169862,Descansada,O,13029
169863,em,O,13029
169864,dornas,B-RECIPIENTE_ARMAZENAMENTO,13029
169865,de,I-RECIPIENTE_ARMAZENAMENTO,13029
169866,aço,I-RECIPIENTE_ARMAZENAMENTO,13029
169867,inox,I-RECIPIENTE_ARMAZENAMENTO,13029
169868,.,O,13029
169869,Tempo,O,13029
169870,de,O,13029
169871,Descanso,O,13029
169872,:,O,13029
169873,1,B-TEMPO_ARMAZENAMENTO,13029
169874,ano,I-TEMPO_ARMAZENAMENTO,13029
169875,.,O,13029
169876,|,O,13029
169877,Volume,O,13029
169878,:,O,13029
169879,750,B-VOLUME,13029
169880,ml,I-VOLUME,13029
169881,.,O,13029
169882,Graduação,O,13030
169883,:,O,13030
169884,42%,B-GRADUACAO_ALCOOLICA,13030
169885,vol,O,13030
169886,.,O,13030
169887,I,O,13030
169888,Visual,O,13030
169889,:,O,13030
169890,Cristalina,B-CARACTERISTICA_SENSORIAL_COR,13030
169891,",",O,13030
169892,transparente,B-CARACTERISTICA_SENSORIAL_COR,13030
169893,e,O,13030
169894,brilhosa,B-CARACTERISTICA_SENSORIAL_COR,13030
169895,com,O,13030
169896,viscosidade,B-CARACTERISTICA_SENSORIAL_CONSISTÊNCIA,13030
169897,média,I-CARACTERISTICA_SENSORIAL_CONSISTÊNCIA,13030
169898,.,O,13030
169899,Aroma,O,13030
169900,:,O,13030
169901,Aroma,O,13030
169902,que,O,13030
169903,lembra,O,13030
169904,grama,B-CARACTERISTICA_SENSORIAL_AROMA,13030
169905,molhada,I-CARACTERISTICA_SENSORIAL_AROMA,13030
169906,",",O,13030
169907,finalizando,O,13030
169908,com,O,13030
169909,cana,B-CARACTERISTICA_SENSORIAL_AROMA,13030
169910,fresca,I-CARACTERISTICA_SENSORIAL_AROMA,13030
169911,crua,I-CARACTERISTICA_SENSORIAL_AROMA,13030
169912,.,O,13030
169913,Paladar,O,13030
169914,.,O,13030
169915,Apresenta,O,13030
169916,um,O,13030
169917,sabor,O,13030
169918,suave,O,13030
169919,",",O,13030
169920,com,O,13030
169921,baixissima,B-CARACTERISTICA_SENSORIAL_SABOR,13030
169922,adstringencia,I-CARACTERISTICA_SENSORIAL_SABOR,13030
169923,e,O,13030
169924,acidez,B-CARACTERISTICA_SENSORIAL_SABOR,13030
169925,",",O,13030
169926,combinando,O,13030
169927,com,O,13030
169928,um,O,13030
169929,final,O,13030
169930,de,O,13030
169931,boca,O,13030
169932,suave,O,13030
169933,e,O,13030
169934,um,O,13030
169935,retrogosto,O,13030
169936,moderado,O,13030
169937,.,O,13030
169938,Premiações,O,13031
169939,:,O,13031
169940,-,O,13032
169941,Medalha,O,13032
169942,de,O,13032
169943,Ouro,O,13032
169944,no,O,13032
169945,Spirits,O,13032
169946,Selection,O,13032
169947,by,O,13032
169948,Concours,O,13032
169949,Mondial,O,13032
169950,de,O,13032
169951,Bruxelles,B-NOME_LOCAL,13032
169952,",",O,13032
169953,2018,B-TEMPO,13032
169954,-,O,13032
169955,Medalha,O,13032
169956,de,O,13032
169957,Duplo,O,13032
169958,Ouro,O,13032
169959,no,O,13032
169960,San,B-NOME_LOCAL,13032
169961,Francisco,I-NOME_LOCAL,13032
169962,World,O,13032
169963,Spirits,O,13032
169964,Competition,O,13032
169965,",",O,13032
169966,2019,B-TEMPO,13032
169967,-,O,13033
169968,Medalha,O,13033
169969,de,O,13033
169970,Prata,O,13033
169971,na,O,13033
169972,8,O,13033
169973,',O,13033
169974,Avaliação,O,13033
169975,com,O,13033
169976,Degustação,O,13033
169977,As,O,13033
169978,Cegas,O,13033
169979,da,O,13033
169980,Expocachaça,O,13033
169981,",",O,13033
169982,2019%,O,13033
169983,.,O,13033
169984,GRADUAÇÃO,O,13034
169985,ALCOÓLICA,O,13034
169986,:,O,13034
169987,42%,B-GRADUACAO_ALCOOLICA,13034
169988,TIPO,O,13035
169989,:,O,13035
169990,descansada,O,13035
169991,em,O,13035
169992,dornas,B-RECIPIENTE_ARMAZENAMENTO,13035
169993,de,I-RECIPIENTE_ARMAZENAMENTO,13035
169994,aço,I-RECIPIENTE_ARMAZENAMENTO,13035
169995,inox,I-RECIPIENTE_ARMAZENAMENTO,13035
169996,.,O,13035
169997,tempo,O,13035
169998,de,O,13035
169999,descanso,O,13035
170000,:,O,13035
170001,1,B-TEMPO_ARMAZENAMENTO,13035
170002,ano,I-TEMPO_ARMAZENAMENTO,13035
170003,.,O,13035
170004,|,O,13035
170005,volume,O,13035
170006,:,O,13035
170007,750,B-VOLUME,13035
170008,ml,I-VOLUME,13035
170009,.,O,13035
170010,id,O,13036
170011,:,O,13036
170012,888,O,13036
170013,NOME,O,13037
170014,DA,O,13037
170015,CACHAÇA,O,13037
170016,:,O,13037
170017,Cachaça,O,13037
170018,Matriarca,B-NOME_BEBIDA,13037
170019,Bálsamo,B-TIPO_MADEIRA,13037
170020,750,B-VOLUME,13037
170021,ml,I-VOLUME,13037
170022,PREÇO,O,13038
170023,:,O,13038
170024,R$,B-PRECO,13038
170025,68,I-PRECO,13038
170026,",",I-PRECO,13038
170027,90,I-PRECO,13038
170028,VOLUME,O,13039
170029,:,O,13039
170030,750ml,B-VOLUME,13039
170031,DESCRIÇÃO,O,13040
170032,DA,O,13040
170033,CACHAÇA,O,13040
170034,:,O,13040
170035,750ml,B-VOLUME,13040
170036,42%,O,13041
170037,barril,B-RECIPIENTE_ARMAZENAMENTO,13042
170038,de,O,13042
170039,bálsamo,B-TIPO_MADEIRA,13042
170040,.,O,13042
170041,INFORMAÇÕESOES,O,13043
170042,TÉCNICAS,O,13043
170043,:,O,13043
170044,Volume,O,13043
170045,Graduação,O,13044
170046,Alcoólica,O,13044
170047,Tempo,O,13045
170048,de,O,13045
170049,Armazenamento,O,13045
170050,TEXTO,O,13046
170051,DESCRITIVO,O,13046
170052,:,O,13046
170053,Cachaça,O,13046
170054,Matriarca,B-NOME_BEBIDA,13046
170055,Ouro,B-CLASSIFICACAO_BEBIDA,13046
170056,Bálsamo,B-TIPO_MADEIRA,13046
170057,750,B-VOLUME,13046
170058,ml,I-VOLUME,13046
170059,Pais,O,13047
170060,:,O,13047
170061,Brasil,B-NOME_LOCAL,13047
170062,.,O,13047
170063,1,O,13047
170064,Estado,O,13047
170065,:,O,13047
170066,Bahia,B-NOME_LOCAL,13047
170067,.,O,13047
170068,Cidade,O,13047
170069,:,O,13047
170070,Caravelas,B-NOME_LOCAL,13047
170071,.,O,13047
170072,Produtor,O,13048
170073,:,O,13048
170074,Adalberto,B-NOME_PESSOA,13048
170075,Alves,I-NOME_PESSOA,13048
170076,Pinto,I-NOME_PESSOA,13048
170077,-,O,13048
170078,Fazenda,B-NOME_ORGANIZACAO,13048
170079,Cio,I-NOME_ORGANIZACAO,13048
170080,da,I-NOME_ORGANIZACAO,13048
170081,Terra,I-NOME_ORGANIZACAO,13048
170082,.,O,13048
170083,Tipo,O,13048
170084,de,O,13048
170085,Envelhecimento,O,13048
170086,:,O,13048
170087,Barril,B-RECIPIENTE_ARMAZENAMENTO,13048
170088,de,O,13048
170089,Bálsamo,B-TIPO_MADEIRA,13048
170090,.,O,13048
170091,Tempo,O,13049
170092,de,O,13049
170093,Envelhecimento,O,13049
170094,:,O,13049
170095,8,B-TEMPO_ARMAZENAMENTO,13049
170096,anos,I-TEMPO_ARMAZENAMENTO,13049
170097,",",O,13049
170098,Volume,O,13049
170099,:,O,13049
170100,750,B-VOLUME,13049
170101,ml,I-VOLUME,13049
170102,.,O,13049
170103,Gaduação,O,13050
170104,:,O,13050
170105,42%,B-GRADUACAO_ALCOOLICA,13050
170106,vol,O,13050
170107,.,O,13050
170108,Visual,O,13050
170109,:,O,13050
170110,Amarelo,B-CARACTERISTICA_SENSORIAL_COR,13050
170111,ouro,I-CARACTERISTICA_SENSORIAL_COR,13050
170112,intenso,O,13050
170113,.,O,13050
170114,Aroma,O,13051
170115,:,O,13051
170116,Sente,O,13051
170117,-,O,13051
170118,se,O,13051
170119,um,O,13051
170120,herbáceo,B-CARACTERISTICA_SENSORIAL_AROMA,13051
170121,intenso,I-CARACTERISTICA_SENSORIAL_AROMA,13051
170122,",",O,13051
170123,que,O,13051
170124,lembra,O,13051
170125,erva,B-CARACTERISTICA_SENSORIAL_AROMA,13051
170126,-,I-CARACTERISTICA_SENSORIAL_AROMA,13051
170127,doce,I-CARACTERISTICA_SENSORIAL_AROMA,13051
170128,e,O,13051
170129,anis,B-CARACTERISTICA_SENSORIAL_AROMA,13051
170130,.,O,13051
170131,Paladar,O,13051
170132,:,O,13051
170133,Na,O,13051
170134,boca,O,13051
170135,",",O,13051
170136,as,O,13051
170137,notas,B-CARACTERISTICA_SENSORIAL_SABOR,13051
170138,da,I-CARACTERISTICA_SENSORIAL_SABOR,13051
170139,madeira,I-CARACTERISTICA_SENSORIAL_SABOR,13051
170140,",",O,13051
170141,como,O,13051
170142,as,O,13051
170143,amêndoas,B-CARACTERISTICA_SENSORIAL_SABOR,13051
170144,",",O,13051
170145,cravo,B-CARACTERISTICA_SENSORIAL_SABOR,13051
170146,e,O,13051
170147,anis,B-CARACTERISTICA_SENSORIAL_SABOR,13051
170148,se,O,13051
170149,apresentam,O,13051
170150,.,O,13051
170151,No,O,13051
170152,final,O,13051
170153,",",O,13051
170154,percebe,O,13051
170155,-,O,13051
170156,se,O,13051
170157,uma,O,13051
170158,delicada,B-CARACTERISTICA_SENSORIAL_SABOR,13051
170159,picância,I-CARACTERISTICA_SENSORIAL_SABOR,13051
170160,.,O,13051
170161,GRADUAÇÃO,O,13052
170162,ALCOÓLICA,O,13052
170163,:,O,13052
170164,42%,B-GRADUACAO_ALCOOLICA,13052
170165,TEMPO,O,13053
170166,DE,O,13053
170167,ARMAZENAMENTO,O,13053
170168,:,O,13053
170169,barril,B-RECIPIENTE_ARMAZENAMENTO,13053
170170,de,O,13053
170171,bálsamo,B-TIPO_MADEIRA,13053
170172,.,O,13053
170173,id,O,13054
170174,:,O,13054
170175,889,O,13054
170176,NOME,O,13055
170177,DA,O,13055
170178,CACHAÇA,O,13055
170179,:,O,13055
170180,Cachaça,O,13055
170181,Pinga,B-NOME_BEBIDA,13055
170182,Ni,I-NOME_BEBIDA,13055
170183,Mim,I-NOME_BEBIDA,13055
170184,Sérgio,B-NOME_PESSOA,13055
170185,Reis,I-NOME_PESSOA,13055
170186,Blend,B-CLASSIFICACAO_BEBIDA,13055
170187,-,O,13055
170188,670ml,B-VOLUME,13055
170189,PREÇO,O,13056
170190,:,O,13056
170191,R$,B-PRECO,13056
170192,55,I-PRECO,13056
170193,",",I-PRECO,13056
170194,90,I-PRECO,13056
170195,VOLUME,O,13057
170196,:,O,13057
170197,670ml,B-VOLUME,13057
170198,DESCRIÇÃO,O,13058
170199,DA,O,13058
170200,CACHAÇA,O,13058
170201,:,O,13058
170202,670ml,B-VOLUME,13058
170203,ouro,O,13059
170204,Salinas,B-NOME_LOCAL,13060
170205,/,O,13060
170206,MG,B-NOME_LOCAL,13060
170207,INFORMAÇÕESOES,O,13061
170208,TÉCNICAS,O,13061
170209,:,O,13061
170210,Volume,O,13061
170211,Tipo,O,13062
170212,Origem,O,13063
170213,TEXTO,O,13064
170214,DESCRITIVO,O,13064
170215,:,O,13064
170216,Armazenamento,O,13064
170217,Volume,O,13065
170218,:,O,13065
170219,670ml,B-VOLUME,13065
170220,Tipo,O,13066
170221,:,O,13066
170222,Ouro,B-CLASSIFICACAO_BEBIDA,13066
170223,Origem,O,13067
170224,:,O,13067
170225,Salinas,B-NOME_LOCAL,13067
170226,/,O,13067
170227,MG,B-NOME_LOCAL,13067
170228,TIPO,O,13068
170229,:,O,13068
170230,ouro,B-CLASSIFICACAO_BEBIDA,13068
170231,LOCAL,O,13069
170232,DE,O,13069
170233,PRODUÇÃO,O,13069
170234,:,O,13069
170235,Salinas,B-NOME_LOCAL,13069
170236,/,O,13069
170237,MG,B-NOME_LOCAL,13069
170238,id,O,13070
170239,:,O,13070
170240,890,O,13070
170241,NOME,O,13071
170242,DA,O,13071
170243,CACHAÇA,O,13071
170244,:,O,13071
170245,Cachaca,O,13071
170246,Paratiana,B-NOME_BEBIDA,13071
170247,Labareda,I-NOME_BEBIDA,13071
170248,750ml,B-VOLUME,13071
170249,PREÇO,O,13072
170250,:,O,13072
170251,R$,B-PRECO,13072
170252,187,I-PRECO,13072
170253,",",I-PRECO,13072
170254,00,I-PRECO,13072
170255,VOLUME,O,13073
170256,:,O,13073
170257,750ml,B-VOLUME,13073
170258,DESCRIÇÃO,O,13074
170259,DA,O,13074
170260,CACHAÇA,O,13074
170261,:,O,13074
170262,750ml,B-VOLUME,13074
170263,40%,O,13075
170264,jequitibá,B-TIPO_MADEIRA,13076
170265,e,O,13076
170266,amburana,B-TIPO_MADEIRA,13076
170267,2,B-TEMPO,13077
170268,anos,I-TEMPO,13077
170269,ouro,O,13078
170270,Paraty,B-NOME_LOCAL,13079
170271,/,O,13079
170272,RJ,B-NOME_LOCAL,13079
170273,INFORMAÇÕESOES,O,13080
170274,TÉCNICAS,O,13080
170275,:,O,13080
170276,Volume,O,13080
170277,Graduação,O,13081
170278,Alcoólica,O,13081
170279,Madeira,O,13082
170280,Tempo,O,13083
170281,de,O,13083
170282,Armazenamento,O,13083
170283,Tipo,O,13084
170284,Origem,O,13085
170285,Madeira,O,13086
170286,:,O,13086
170287,Jequitibá,B-TIPO_MADEIRA,13086
170288,e,O,13086
170289,Amburana,B-TIPO_MADEIRA,13086
170290,Envelhecimento,O,13087
170291,:,O,13087
170292,2,B-TEMPO_ARMAZENAMENTO,13087
170293,anos,I-TEMPO_ARMAZENAMENTO,13087
170294,Teor,O,13088
170295,Alcoólico,O,13088
170296,:,O,13088
170297,40%,B-GRADUACAO_ALCOOLICA,13088
170298,Volume,O,13089
170299,:,O,13089
170300,750ml,B-VOLUME,13089
170301,Tipo,O,13090
170302,:,O,13090
170303,Ouro,B-CLASSIFICACAO_BEBIDA,13090
170304,Origem,O,13091
170305,:,O,13091
