,Palavras,Rotulo,Sentenca,Inicio,Fim,Documento,Particao
15714,Grapia,B-TIPO_MADEIRA,11135,54,60,821,10
15715,670ml,B-VOLUME,11135,61,66,821,10
15716,A,O,11136,0,1,821,10
15717,Cachaça,O,11136,2,9,821,10
15718,Santa,B-NOME_BEBIDA,11136,10,15,821,10
15719,Martha,I-NOME_BEBIDA,11136,16,22,821,10
15720,Grapia,B-TIPO_MADEIRA,11136,23,29,821,10
15721,é,O,11136,30,31,821,10
15722,envelhecida,O,11136,32,43,821,10
15723,por,O,11136,44,47,821,10
15724,1,B-TEMPO_ARMAZENAMENTO,11136,48,49,821,10
15725,ano,I-TEMPO_ARMAZENAMENTO,11136,50,53,821,10
15726,em,O,11136,54,56,821,10
15727,barris,B-RECIPIENTE_ARMAZENAMENTO,11136,57,63,821,10
15728,de,O,11136,64,66,821,10
15729,Grápia,B-TIPO_MADEIRA,11136,67,73,821,10
15730,.,O,11136,73,74,821,10
15731,Rio,B-NOME_LOCAL,11137,0,3,821,10
15732,Grande,I-NOME_LOCAL,11137,4,10,821,10
15733,do,I-NOME_LOCAL,11137,11,13,821,10
15734,Sul,I-NOME_LOCAL,11137,14,17,821,10
15735,-,O,11137,18,19,821,10
15736,Brasil,B-NOME_LOCAL,11137,20,26,821,10
15737,O,O,11138,0,1,821,10
15738,“Armazém,O,11138,2,10,821,10
15739,da,O,11138,11,13,821,10
15740,Fazenda,B-NOME_ORGANIZACAO,11138,14,21,821,10
15741,Maribo”,O,11138,22,29,821,10
15742,fez,O,11138,30,33,821,10
15743,a,O,11138,34,35,821,10
15744,fama,O,11138,36,40,821,10
15745,das,O,11138,41,44,821,10
15746,cachaças,O,11138,45,53,821,10
15747,Velho,B-NOME_BEBIDA,11138,54,59,821,10
15748,Pescador,I-NOME_BEBIDA,11138,60,68,821,10
15749,e,O,11138,69,70,821,10
15750,Santa,B-NOME_BEBIDA,11138,71,76,821,10
15751,Martha,I-NOME_BEBIDA,11138,77,83,821,10
15752,",",O,11138,83,84,821,10
15753,pois,O,11138,85,89,821,10
15754,recebia,O,11138,90,97,821,10
15755,muitos,O,11138,98,104,821,10
15756,turistas,O,11138,105,113,821,10
15757,e,O,11138,114,115,821,10
15758,clientes,O,11138,116,124,821,10
15759,a,O,11138,125,126,821,10
15760,procura,O,11138,127,134,821,10
15761,de,O,11138,135,137,821,10
15762,produtos,O,11138,138,146,821,10
15763,artesanais,O,11138,147,157,821,10
15764,elaborados,O,11138,158,168,821,10
15765,na,O,11138,169,171,821,10
15766,própria,O,11138,172,179,821,10
15767,fazenda,O,11138,180,187,821,10
15768,A,O,11139,0,1,821,10
15769,história,O,11139,2,10,821,10
15770,da,O,11139,11,13,821,10
15771,Cachaça,O,11139,14,21,821,10
15772,Santa,B-NOME_BEBIDA,11139,22,27,821,10
15773,Martha,I-NOME_BEBIDA,11139,28,34,821,10
15774,Grapia,B-TIPO_MADEIRA,11139,35,41,821,10
15775,Cachaça,O,11140,0,7,821,10
15776,Santa,B-NOME_BEBIDA,11140,8,13,821,10
15777,Martha,I-NOME_BEBIDA,11140,14,20,821,10
15778,Grapia,B-TIPO_MADEIRA,11140,21,27,821,10
15779,é,O,11140,28,29,821,10
15780,envelhecida,O,11140,30,41,821,10
15781,por,O,11140,42,45,821,10
15782,1,B-TEMPO_ARMAZENAMENTO,11140,46,47,821,10
15783,ano,I-TEMPO_ARMAZENAMENTO,11140,48,51,821,10
15784,em,O,11140,52,54,821,10
15785,barris,B-RECIPIENTE_ARMAZENAMENTO,11140,55,61,821,10
15786,de,O,11140,62,64,821,10
15787,Grápia,B-TIPO_MADEIRA,11140,65,71,821,10
15788,.,O,11140,71,72,821,10
15789,Marcelo,B-NOME_PESSOA,11141,0,7,821,10
15790,Borsato,I-NOME_PESSOA,11141,8,15,821,10
15791,",",O,11141,15,16,821,10
15792,construiu,O,11141,17,26,821,10
15793,a,O,11141,27,28,821,10
15794,Fazenda,B-NOME_ORGANIZACAO,11141,29,36,821,10
15795,Maribo,I-NOME_ORGANIZACAO,11141,37,43,821,10
15796,",",O,11141,43,44,821,10
15797,em,O,11141,45,47,821,10
15798,1985,B-TEMPO,11141,48,52,821,10
15799,",",O,11141,52,53,821,10
15800,em,O,11141,54,56,821,10
15801,Osório,B-NOME_LOCAL,11141,57,63,821,10
15802,",",O,11141,63,64,821,10
15803,no,O,11141,65,67,821,10
15804,litoral,O,11141,68,75,821,10
15805,norte,O,11141,76,81,821,10
15806,do,O,11141,82,84,821,10
15807,Rio,B-NOME_LOCAL,11141,85,88,821,10
15808,Grande,I-NOME_LOCAL,11141,89,95,821,10
15809,do,I-NOME_LOCAL,11141,96,98,821,10
15810,Sul,I-NOME_LOCAL,11141,99,102,821,10
15811,",",O,11141,102,103,821,10
15812,em,O,11141,104,106,821,10
15813,homenagem,O,11141,107,116,821,10
15814,a,O,11141,117,118,821,10
15815,sua,O,11141,119,122,821,10
15816,esposa,O,11141,123,129,821,10
15817,",",O,11141,129,130,821,10
15818,Mari,B-NOME_PESSOA,11141,131,135,821,10
15819,Milani,I-NOME_PESSOA,11141,136,142,821,10
15820,.,O,11141,142,143,821,10
15821,O,O,11142,0,1,821,10
15822,“Armazém,O,11142,2,10,821,10
15823,da,O,11142,11,13,821,10
15824,Fazenda,B-NOME_ORGANIZACAO,11142,14,21,821,10
15825,Maribo”,O,11142,22,29,821,10
15826,fez,O,11142,30,33,821,10
15827,a,O,11142,34,35,821,10
15828,fama,O,11142,36,40,821,10
15829,das,O,11142,41,44,821,10
15830,cachaças,O,11142,45,53,821,10
15831,Velho,B-NOME_BEBIDA,11142,54,59,821,10
15832,Pescador,I-NOME_BEBIDA,11142,60,68,821,10
15833,e,O,11142,69,70,821,10
15834,Santa,B-NOME_BEBIDA,11142,71,76,821,10
15835,Martha,I-NOME_BEBIDA,11142,77,83,821,10
15836,",",O,11142,83,84,821,10
15837,pois,O,11142,85,89,821,10
15838,recebia,O,11142,90,97,821,10
15839,muitos,O,11142,98,104,821,10
15840,turistas,O,11142,105,113,821,10
15841,e,O,11142,114,115,821,10
15842,clientes,O,11142,116,124,821,10
15843,a,O,11142,125,126,821,10
15844,procura,O,11142,127,134,821,10
15845,de,O,11142,135,137,821,10
15846,produtos,O,11142,138,146,821,10
15847,artesanais,O,11142,147,157,821,10
15848,elaborados,O,11142,158,168,821,10
15849,na,O,11142,169,171,821,10
15850,própria,O,11142,172,179,821,10
15851,fazenda,O,11142,180,187,821,10
15852,",",O,11142,187,188,821,10
15853,como,O,11142,189,193,821,10
15854,cachaça,O,11142,194,201,821,10
15855,",",O,11142,201,202,821,10
15856,pães,O,11142,203,207,821,10
15857,",",O,11142,207,208,821,10
15858,cucas,O,11142,209,214,821,10
15859,",",O,11142,214,215,821,10
15860,massas,O,11142,216,222,821,10
15861,",",O,11142,222,223,821,10
15862,geleias,O,11142,224,231,821,10
15863,finas,O,11142,232,237,821,10
15864,",",O,11142,237,238,821,10
15865,salame,O,11142,239,245,821,10
15866,",",O,11142,245,246,821,10
15867,queijos,O,11142,247,254,821,10
15868,e,O,11142,255,256,821,10
15869,licores,O,11142,257,264,821,10
15870,",",O,11142,264,265,821,10
15871,entre,O,11142,266,271,821,10
15872,outros,O,11142,272,278,821,10
15873,.,O,11142,278,279,821,10
15874,Dessa,O,11143,0,5,821,10
15875,forma,O,11143,6,11,821,10
15876,",",O,11143,11,12,821,10
15877,a,O,11143,13,14,821,10
15878,qualidade,O,11143,15,24,821,10
15879,dos,O,11143,25,28,821,10
15880,produtores,O,11143,29,39,821,10
15881,e,O,11143,40,41,821,10
15882,da,O,11143,42,44,821,10
15883,cachaça,O,11143,45,52,821,10
15884,fez,O,11143,53,56,821,10
15885,a,O,11143,57,58,821,10
15886,fama,O,11143,59,63,821,10
15887,da,O,11143,64,66,821,10
15888,marca,O,11143,67,72,821,10
15889,Velho,B-NOME_BEBIDA,11143,73,78,821,10
15890,Pescador,I-NOME_BEBIDA,11143,79,87,821,10
15891,por,O,11143,88,91,821,10
15892,todo,O,11143,92,96,821,10
15893,Brasil,B-NOME_LOCAL,11143,97,103,821,10
15894,.,O,11143,103,104,821,10
15895,As,O,11144,0,2,821,10
15896,cachaças,O,11144,3,11,821,10
15897,da,O,11144,12,14,821,10
15898,Fazenda,B-NOME_ORGANIZACAO,11144,15,22,821,10
15899,Maribo,I-NOME_ORGANIZACAO,11144,23,29,821,10
15900,são,O,11144,30,33,821,10
15901,adquiridas,O,11144,34,44,821,10
15902,pela,O,11144,45,49,821,10
15903,destilaria,O,11144,50,60,821,10
15904,Weber,B-NOME_ORGANIZACAO,11144,61,66,821,10
15905,Haus,I-NOME_ORGANIZACAO,11144,67,71,821,10
15906,Uma,O,11145,0,3,821,10
15907,das,O,11145,4,7,821,10
15908,mais,O,11145,8,12,821,10
15909,tradicionais,O,11145,13,25,821,10
15910,cachaças,O,11145,26,34,821,10
15911,de,O,11145,35,37,821,10
15912,alambique,B-EQUIPAMENTO_DESTILACAO,11145,38,47,821,10
15913,do,O,11145,48,50,821,10
15914,Rio,B-NOME_LOCAL,11145,51,54,821,10
15915,Grande,I-NOME_LOCAL,11145,55,61,821,10
15916,do,I-NOME_LOCAL,11145,62,64,821,10
15917,Sul,I-NOME_LOCAL,11145,65,68,821,10
15918,–,O,11145,69,70,821,10
15919,a,O,11145,71,72,821,10
15920,Velho,B-NOME_BEBIDA,11145,73,78,821,10
15921,Pescador,I-NOME_BEBIDA,11145,79,87,821,10
15922,–,O,11145,88,89,821,10
15923,é,O,11145,90,91,821,10
15924,agora,O,11145,92,97,821,10
15925,da,O,11145,98,100,821,10
15926,Weber,B-NOME_ORGANIZACAO,11145,101,106,821,10
15927,Haus,I-NOME_ORGANIZACAO,11145,107,111,821,10
15928,.,O,11145,111,112,821,10
15929,A,O,11146,0,1,821,10
15930,marca,O,11146,2,7,821,10
15931,foi,O,11146,8,11,821,10
15932,adquirida,O,11146,12,21,821,10
15933,pela,O,11146,22,26,821,10
15934,cachaçaria,O,11146,27,37,821,10
15935,gaúcha,O,11146,38,44,821,10
15936,",",O,11146,44,45,821,10
15937,de,O,11146,46,48,821,10
15938,Ivoti,B-NOME_LOCAL,11146,49,54,821,10
15939,(,O,11146,55,56,821,10
15940,RS,B-NOME_LOCAL,11146,56,58,821,10
15941,),O,11146,58,59,821,10
15942,",",O,11146,59,60,821,10
15943,junto,O,11146,61,66,821,10
15944,com,O,11146,67,70,821,10
15945,os,O,11146,71,73,821,10
15946,demais,O,11146,74,80,821,10
15947,rótulos,O,11146,81,88,821,10
15948,da,O,11146,89,91,821,10
15949,legendária,O,11146,92,102,821,10
15950,Fazenda,B-NOME_ORGANIZACAO,11146,103,110,821,10
15951,Maribo,I-NOME_ORGANIZACAO,11146,111,117,821,10
15952,",",O,11146,117,118,821,10
15953,de,O,11146,119,121,821,10
15954,Osório,B-NOME_LOCAL,11146,122,128,821,10
15955,(,O,11146,129,130,821,10
15956,RS,B-NOME_LOCAL,11146,130,132,821,10
15957,),O,11146,132,133,821,10
15958,.,O,11146,133,134,821,10
15959,Entre,O,11147,0,5,821,10
15960,elas,O,11147,6,10,821,10
15961,",",O,11147,10,11,821,10
15962,destacam,O,11147,12,20,821,10
15963,-,O,11147,20,21,821,10
15964,se,O,11147,21,23,821,10
15965,as,O,11147,24,26,821,10
15966,cachaças,O,11147,27,35,821,10
15967,30,B-NOME_BEBIDA,11147,36,38,821,10
15968,Luas,I-NOME_BEBIDA,11147,39,43,821,10
15969,e,O,11147,44,45,821,10
15970,a,O,11147,46,47,821,10
15971,Santa,B-NOME_BEBIDA,11147,48,53,821,10
15972,Martha,I-NOME_BEBIDA,11147,54,60,821,10
15973,(,O,11147,61,62,821,10
15974,Prata,B-CLASSIFICACAO_BEBIDA,11147,62,67,821,10
15975,e,O,11147,68,69,821,10
15976,Envelhecida,O,11147,70,81,821,10
15977,em,O,11147,82,84,821,10
15978,Grapia,B-TIPO_MADEIRA,11147,85,91,821,10
15979,),O,11147,91,92,821,10
15980,",",O,11147,92,93,821,10
15981,esta,O,11147,94,98,821,10
15982,última,O,11147,99,105,821,10
15983,produzida,O,11147,106,115,821,10
15984,pela,O,11147,116,120,821,10
15985,primeira,O,11147,121,129,821,10
15986,destilaria,O,11147,130,140,821,10
15987,e,O,11147,141,142,821,10
15988,cachaçaria,O,11147,143,153,821,10
15989,do,O,11147,154,156,821,10
15990,Sul,O,11147,157,160,821,10
15991,do,O,11147,161,163,821,10
15992,País,O,11147,164,168,821,10
15993,",",O,11147,168,169,821,10
15994,de,O,11147,170,172,821,10
15995,1928,B-TEMPO,11147,173,177,821,10
15996,",",O,11147,177,178,821,10
15997,com,O,11147,179,182,821,10
15998,o,O,11147,183,184,821,10
15999,mesmo,O,11147,185,190,821,10
16000,nome,O,11147,191,195,821,10
16001,.,O,11147,195,196,821,10
16002,O,O,11148,0,1,821,10
16003,valor,O,11148,2,7,821,10
16004,da,O,11148,8,10,821,10
16005,transação,O,11148,11,20,821,10
16006,não,O,11148,21,24,821,10
16007,foi,O,11148,25,28,821,10
16008,revelado,O,11148,29,37,821,10
16009,devido,O,11148,38,44,821,10
16010,a,O,11148,45,46,821,10
16011,uma,O,11148,47,50,821,10
16012,cláusula,O,11148,51,59,821,10
16013,contratual,O,11148,60,70,821,10
16014,.,O,11148,70,71,821,10
16015,Esta,O,11149,0,4,821,10
16016,é,O,11149,5,6,821,10
16017,a,O,11149,7,8,821,10
16018,primeira,O,11149,9,17,821,10
16019,vez,O,11149,18,21,821,10
16020,que,O,11149,22,25,821,10
16021,uma,O,11149,26,29,821,10
16022,cachaçaria,O,11149,30,40,821,10
16023,artesanal,O,11149,41,50,821,10
16024,compra,O,11149,51,57,821,10
16025,as,O,11149,58,60,821,10
16026,marcas,O,11149,61,67,821,10
16027,de,O,11149,68,70,821,10
16028,outra,O,11149,71,76,821,10
16029,.,O,11149,76,77,821,10
16030,O,O,11150,0,1,821,10
16031,normal,O,11150,2,8,821,10
16032,são,O,11150,9,12,821,10
16033,grandes,O,11150,13,20,821,10
16034,empresas,O,11150,21,29,821,10
16035,adquirirem,O,11150,30,40,821,10
16036,alambiques,O,11150,41,51,821,10
16037,familiares,O,11150,52,62,821,10
16038,.,O,11150,62,63,821,10
16039,Segundo,O,11151,0,7,821,10
16040,o,O,11151,8,9,821,10
16041,diretor,O,11151,10,17,821,10
16042,Evandro,B-NOME_PESSOA,11151,18,25,821,10
16043,Weber,I-NOME_PESSOA,11151,26,31,821,10
16044,",",O,11151,31,32,821,10
16045,a,O,11151,33,34,821,10
16046,compra,O,11151,35,41,821,10
16047,foi,O,11151,42,45,821,10
16048,feita,O,11151,46,51,821,10
16049,para,O,11151,52,56,821,10
16050,preservar,O,11151,57,66,821,10
16051,a,O,11151,67,68,821,10
16052,história,O,11151,69,77,821,10
16053,da,O,11151,78,80,821,10
16054,cachaça,O,11151,81,88,821,10
16055,gaúcha,O,11151,89,95,821,10
16056,.,O,11151,95,96,821,10
16057,Ele,O,11152,0,3,821,10
16058,revela,O,11152,4,10,821,10
16059,que,O,11152,11,14,821,10
16060,um,O,11152,15,17,821,10
16061,grupo,O,11152,18,23,821,10
16062,mineiro,O,11152,24,31,821,10
16063,estava,O,11152,32,38,821,10
16064,em,O,11152,39,41,821,10
16065,negociação,O,11152,42,52,821,10
16066,com,O,11152,53,56,821,10
16067,os,O,11152,57,59,821,10
16068,proprietários,O,11152,60,73,821,10
16069,da,O,11152,74,76,821,10
16070,Fazenda,B-NOME_ORGANIZACAO,11152,77,84,821,10
16071,Maribo,I-NOME_ORGANIZACAO,11152,85,91,821,10
16072,.,O,11152,91,92,821,10
16073,“Além,O,11153,0,5,821,10
16074,de,O,11153,6,8,821,10
16075,manter,O,11153,9,15,821,10
16076,a,O,11153,16,17,821,10
16077,memória,O,11153,18,25,821,10
16078,da,O,11153,26,28,821,10
16079,cachaça,O,11153,29,36,821,10
16080,gaúcha,O,11153,37,43,821,10
16081,",",O,11153,43,44,821,10
16082,temos,O,11153,45,50,821,10
16083,um,O,11153,51,53,821,10
16084,grande,O,11153,54,60,821,10
16085,interesse,O,11153,61,70,821,10
16086,comercial,O,11153,71,80,821,10
16087,nessas,O,11153,81,87,821,10
16088,marcas,O,11153,88,94,821,10
16089,consagradas,O,11153,95,106,821,10
16090,e,O,11153,107,108,821,10
16091,conhecidas,O,11153,109,119,821,10
16092,em,O,11153,120,122,821,10
16093,todo,O,11153,123,127,821,10
16094,o,O,11153,128,129,821,10
16095,país”,O,11153,130,135,821,10
16096,",",O,11153,135,136,821,10
16097,afirma,O,11153,137,143,821,10
16098,.,O,11153,143,144,821,10
16099,Evandro,B-NOME_PESSOA,11154,0,7,821,10
16100,Weber,I-NOME_PESSOA,11154,8,13,821,10
16101,estima,O,11154,14,20,821,10
16102,um,O,11154,21,23,821,10
16103,faturamento,O,11154,24,35,821,10
16104,10%,O,11154,36,39,821,10
16105,superior,O,11154,40,48,821,10
16106,em,O,11154,49,51,821,10
16107,2015,B-TEMPO,11154,52,56,821,10
16108,com,O,11154,57,60,821,10
16109,a,O,11154,61,62,821,10
16110,comercialização,O,11154,63,78,821,10
16111,dos,O,11154,79,82,821,10
16112,rótulos,O,11154,83,90,821,10
16113,da,O,11154,91,93,821,10
16114,Fazenda,B-NOME_ORGANIZACAO,11154,94,101,821,10
16115,Maribo,I-NOME_ORGANIZACAO,11154,102,108,821,10
16116,.,O,11154,108,109,821,10
16117,“Só,O,11155,0,3,821,10
16118,este,O,11155,4,8,821,10
16119,ano,O,11155,9,12,821,10
16120,devemos,O,11155,13,20,821,10
16121,ter,O,11155,21,24,821,10
16122,um,O,11155,25,27,821,10
16123,incremento,O,11155,28,38,821,10
16124,de,O,11155,39,41,821,10
16125,5%,O,11155,42,44,821,10
16126,com,O,11155,45,48,821,10
16127,a,O,11155,49,50,821,10
16128,inclusão,O,11155,51,59,821,10
16129,destas,O,11155,60,66,821,10
16130,marcas,O,11155,67,73,821,10
16131,no,O,11155,74,76,821,10
16132,nosso,O,11155,77,82,821,10
16133,portfólio”,O,11155,83,93,821,10
16134,",",O,11155,93,94,821,10
16135,informa,O,11155,95,102,821,10
16136,.,O,11155,102,103,821,10
16137,A,O,11156,0,1,821,10
16138,Velho,B-NOME_BEBIDA,11156,2,7,821,10
16139,Pescador,I-NOME_BEBIDA,11156,8,16,821,10
16140,foi,O,11156,17,20,821,10
16141,pioneira,O,11156,21,29,821,10
16142,no,O,11156,30,32,821,10
16143,RS,B-NOME_LOCAL,11156,33,35,821,10
16144,e,O,11156,36,37,821,10
16145,no,O,11156,38,40,821,10
16146,Brasil,B-NOME_LOCAL,11156,41,47,821,10
16147,a,O,11156,48,49,821,10
16148,usar,O,11156,50,54,821,10
16149,embalagens,O,11156,55,65,821,10
16150,diferenciadas,O,11156,66,79,821,10
16151,e,O,11156,80,81,821,10
16152,no,O,11156,82,84,821,10
16153,esmero,O,11156,85,91,821,10
16154,com,O,11156,92,95,821,10
16155,a,O,11156,96,97,821,10
16156,qualidade,O,11156,98,107,821,10
16157,das,O,11156,108,111,821,10
16158,cachaças,O,11156,112,120,821,10
16159,elaboradas,O,11156,121,131,821,10
16160,.,O,11156,131,132,821,10
16161,“O,O,11157,0,2,821,10
16162,trabalho,O,11157,3,11,821,10
16163,que,O,11157,12,15,821,10
16164,realizamos,O,11157,16,26,821,10
16165,na,O,11157,27,29,821,10
16166,Weber,B-NOME_ORGANIZACAO,11157,30,35,821,10
16167,Haus,I-NOME_ORGANIZACAO,11157,36,40,821,10
16168,",",O,11157,40,41,821,10
16169,de,O,11157,42,44,821,10
16170,escolher,O,11157,45,53,821,10
16171,garrafas,O,11157,54,62,821,10
16172,de,O,11157,63,65,821,10
16173,cachaça,O,11157,66,73,821,10
16174,com,O,11157,74,77,821,10
16175,design,O,11157,78,84,821,10
16176,",",O,11157,84,85,821,10
16177,foi,O,11157,86,89,821,10
16178,inspirado,O,11157,90,99,821,10
16179,na,O,11157,100,102,821,10
16180,Fazenda,B-NOME_ORGANIZACAO,11157,103,110,821,10
16181,Maribo”,O,11157,111,118,821,10
16182,",",O,11157,118,119,821,10
16183,conta,O,11157,120,125,821,10
16184,Evandro,B-NOME_PESSOA,11157,126,133,821,10
16185,.,O,11157,133,134,821,10
16186,“Sempre,O,11158,0,7,821,10
16187,acompanhei,O,11158,8,18,821,10
16188,e,O,11158,19,20,821,10
16189,fui,O,11158,21,24,821,10
16190,um,O,11158,25,27,821,10
16191,admirador,O,11158,28,37,821,10
16192,do,O,11158,38,40,821,10
16193,trabalho,O,11158,41,49,821,10
16194,desenvolvido,O,11158,50,62,821,10
16195,por,O,11158,63,66,821,10
16196,eles,O,11158,67,71,821,10
16197,",",O,11158,71,72,821,10
16198,tanto,O,11158,73,78,821,10
16199,que,O,11158,79,82,821,10
16200,a,O,11158,83,84,821,10
16201,nossa,O,11158,85,90,821,10
16202,filosofia,O,11158,91,100,821,10
16203,sempre,O,11158,101,107,821,10
16204,foi,O,11158,108,111,821,10
16205,semelhante”,O,11158,112,123,821,10
16206,",",O,11158,123,124,821,10
16207,acrescenta,O,11158,125,135,821,10
16208,.,O,11158,135,136,821,10
16209,A,O,11159,0,1,821,10
16210,estratégia,O,11159,2,12,821,10
16211,é,O,11159,13,14,821,10
16212,unir,O,11159,15,19,821,10
16213,a,O,11159,20,21,821,10
16214,Velho,B-NOME_BEBIDA,11159,22,27,821,10
16215,Pescador,I-NOME_BEBIDA,11159,28,36,821,10
16216,e,O,11159,37,38,821,10
16217,a,O,11159,39,40,821,10
16218,Santa,B-NOME_BEBIDA,11159,41,46,821,10
16219,Martha,I-NOME_BEBIDA,11159,47,53,821,10
16220,às,O,11159,54,56,821,10
16221,marcas,O,11159,57,63,821,10
16222,da,O,11159,64,66,821,10
16223,Weber,B-NOME_ORGANIZACAO,11159,67,72,821,10
16224,Haus,I-NOME_ORGANIZACAO,11159,73,77,821,10
16225,.,O,11159,77,78,821,10
16226,Elas,O,11160,0,4,821,10
16227,ficarão,O,11160,5,12,821,10
16228,numa,O,11160,13,17,821,10
16229,posição,O,11160,18,25,821,10
16230,intermediária,O,11160,26,39,821,10
16231,",",O,11160,39,40,821,10
16232,entre,O,11160,41,46,821,10
16233,a,O,11160,47,48,821,10
16234,linha,O,11160,49,54,821,10
16235,Weber,B-NOME_BEBIDA,11160,55,60,821,10
16236,Haus,I-NOME_BEBIDA,11160,61,65,821,10
16237,e,O,11160,66,67,821,10
16238,a,O,11160,68,69,821,10
16239,Lundu,B-NOME_BEBIDA,11160,70,75,821,10
16240,.,O,11160,75,76,821,10
16241,As,O,11161,0,2,821,10
16242,novidades,O,11161,3,12,821,10
16243,serão,O,11161,13,18,821,10
16244,o,O,11161,19,20,821,10
16245,relançamento,O,11161,21,33,821,10
16246,no,O,11161,34,36,821,10
16247,mercado,O,11161,37,44,821,10
16248,das,O,11161,45,48,821,10
16249,marcas,O,11161,49,55,821,10
16250,Antiqua,B-NOME_BEBIDA,11161,56,63,821,10
16251,e,O,11161,64,65,821,10
16252,30,B-NOME_BEBIDA,11161,66,68,821,10
16253,Luas,I-NOME_BEBIDA,11161,69,73,821,10
16254,.,O,11161,73,74,821,10
16255,A,O,11162,0,1,821,10
16256,origem,O,11162,2,8,821,10
16257,do,O,11162,9,11,821,10
16258,nome,O,11162,12,16,821,10
16259,A,O,11163,0,1,821,10
16260,Fazenda,B-NOME_ORGANIZACAO,11163,2,9,821,10
16261,Maribo,I-NOME_ORGANIZACAO,11163,10,16,821,10
16262,está,O,11163,17,21,821,10
16263,localizada,O,11163,22,32,821,10
16264,às,O,11163,33,35,821,10
16265,margens,O,11163,36,43,821,10
16266,da,O,11163,44,46,821,10
16267,Lagoa,O,11163,47,52,821,10
16268,Pinguela,O,11163,53,61,821,10
16269,",",O,11163,61,62,821,10
16270,local,O,11163,63,68,821,10
16271,onde,O,11163,69,73,821,10
16272,muitos,O,11163,74,80,821,10
16273,pescadores,O,11163,81,91,821,10
16274,retiram,O,11163,92,99,821,10
16275,seu,O,11163,100,103,821,10
16276,sustento,O,11163,104,112,821,10
16277,.,O,11163,112,113,821,10
16278,A,O,11164,0,1,821,10
16279,cachaça,O,11164,2,9,821,10
16280,Velho,B-NOME_BEBIDA,11164,10,15,821,10
16281,Pescador,I-NOME_BEBIDA,11164,16,24,821,10
16282,ganhou,O,11164,25,31,821,10
16283,esse,O,11164,32,36,821,10
16284,nome,O,11164,37,41,821,10
16285,para,O,11164,42,46,821,10
16286,homenagear,O,11164,47,57,821,10
16287,aqueles,O,11164,58,65,821,10
16288,que,O,11164,66,69,821,10
16289,vivem,O,11164,70,75,821,10
16290,da,O,11164,76,78,821,10
16291,pesca,O,11164,79,84,821,10
16292,nas,O,11164,85,88,821,10
16293,proximidades,O,11164,89,101,821,10
16294,do,O,11164,102,104,821,10
16295,alambique,O,11164,105,114,821,10
16296,.,O,11164,114,115,821,10
16297,Volume,O,11165,0,6,821,10
16298,:,O,11165,6,7,821,10
16299,670,B-VOLUME,11165,8,11,821,10
16300,ml,I-VOLUME,11165,12,14,821,10
16301,LOCAL,O,11166,0,5,821,10
16302,DE,O,11166,6,8,821,10
16303,PRODUÇÃO,O,11166,9,17,821,10
16304,:,O,11166,17,18,821,10
16305,Rio,B-NOME_LOCAL,11166,19,22,821,10
16306,Grande,I-NOME_LOCAL,11166,23,29,821,10
16307,do,I-NOME_LOCAL,11166,30,32,821,10
16308,Sul,I-NOME_LOCAL,11166,33,36,821,10
16309,-,O,11166,37,38,821,10
16310,Brasil,B-NOME_LOCAL,11166,39,45,821,10
16311,Produtor,O,11167,0,8,821,10
16312,:,O,11167,8,9,821,10
16313,Weber,B-NOME_ORGANIZACAO,11167,10,15,821,10
16314,Haus,I-NOME_ORGANIZACAO,11167,16,20,821,10
16315,GRADUAÇÃO,O,11168,0,9,821,10
